journal,volume,fake
3e2e877c-b4d0-4436-90f8-1eb7e0c9b77c,3e2e877c-b4d0-4436-90f8-1eb7e0c9b77c-37,0
c1e3e9e7-16cd-4a0c-90e0-fd54b22deb01,c1e3e9e7-16cd-4a0c-90e0-fd54b22deb01-47 7-8,0
ccd8e532-73c6-414f-bc91-271bbb2933e2,ccd8e532-73c6-414f-bc91-271bbb2933e2-nan,0
fff3549c-df24-4aef-accb-a33ae442a828,fff3549c-df24-4aef-accb-a33ae442a828-nan,0
8cc2b0d9-857b-4a8f-ba25-238e9e224c88,8cc2b0d9-857b-4a8f-ba25-238e9e224c88-220,0
c8467136-289e-49bd-a515-8183ee2e8604,c8467136-289e-49bd-a515-8183ee2e8604-nan,0
d8fc27e3-52dd-4758-bc70-1983b8a26797,d8fc27e3-52dd-4758-bc70-1983b8a26797-208,0
b08a0dfd-e5a9-4a0a-a1d5-16a2b8985937,b08a0dfd-e5a9-4a0a-a1d5-16a2b8985937-nan,0
63ec3d3e-fea0-4ff3-8f6b-b73ab6c91778,63ec3d3e-fea0-4ff3-8f6b-b73ab6c91778-nan,0
51ccd406-d8bf-4e43-bcff-8f0aded26c15,51ccd406-d8bf-4e43-bcff-8f0aded26c15-9,0
8506a01a-40b8-4e6f-bbb8-ce2492139c15,8506a01a-40b8-4e6f-bbb8-ce2492139c15-21,0
e518e9bb-0f9c-46d9-8900-44ba2d7d8600,e518e9bb-0f9c-46d9-8900-44ba2d7d8600-106,0
bd08f6cc-3503-4b7e-a948-9974c2d4ef6e,bd08f6cc-3503-4b7e-a948-9974c2d4ef6e-52,0
f9a08b14-bcba-4a8e-bfa5-22f6856c5ce1,f9a08b14-bcba-4a8e-bfa5-22f6856c5ce1-55,0
1bce206e-68bb-4431-9d27-9d8a5072005f,1bce206e-68bb-4431-9d27-9d8a5072005f-51,0
34926d04-db90-43ec-8891-1cae74c17a1e,34926d04-db90-43ec-8891-1cae74c17a1e-31,0
9b6db04a-2990-4cf9-a14c-01d47636ee53,9b6db04a-2990-4cf9-a14c-01d47636ee53-nan,0
6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a,6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a-48,0
895f40c9-c3f4-4b8e-9ff1-31b11193ad84,895f40c9-c3f4-4b8e-9ff1-31b11193ad84-88 1,0
1f732346-014b-468b-af67-371e4fd031b4,1f732346-014b-468b-af67-371e4fd031b4-44 10,0
27463caa-f361-420e-afb2-77c6be2a1337,27463caa-f361-420e-afb2-77c6be2a1337-26,0
33cf9dfc-d92b-46f1-a71a-c9777810486d,33cf9dfc-d92b-46f1-a71a-c9777810486d-40,0
4872e1af-0a00-4b63-b6ca-8d4685ef46ff,4872e1af-0a00-4b63-b6ca-8d4685ef46ff-41,0
bfa3f31e-20a6-41a2-a221-096d7a6b6f00,bfa3f31e-20a6-41a2-a221-096d7a6b6f00-nan,0
45723ce3-7b17-4d2b-92c0-c9f30be1a6a1,45723ce3-7b17-4d2b-92c0-c9f30be1a6a1-94,0
e9143cef-f388-4a2d-a45b-ff3122269f76,e9143cef-f388-4a2d-a45b-ff3122269f76-149 1,0
a75714cc-ae87-4828-a0a2-e7f8d57a5632,a75714cc-ae87-4828-a0a2-e7f8d57a5632-8,0
e30e44d3-eae3-43b2-8751-8028e042bb5a,e30e44d3-eae3-43b2-8751-8028e042bb5a-nan,0
19e47693-2094-42c1-b333-786ddeaef505,19e47693-2094-42c1-b333-786ddeaef505-134 11,0
6453188a-d7ac-4f0c-81bb-f95830c98c38,6453188a-d7ac-4f0c-81bb-f95830c98c38-19,0
6afbd88d-f493-4d85-bc06-3358c00b2a1b,6afbd88d-f493-4d85-bc06-3358c00b2a1b-61,0
ff4eb8fa-170e-4d36-99eb-f00d794ec6e4,ff4eb8fa-170e-4d36-99eb-f00d794ec6e4-39,0
8fdf6697-2cb7-4720-9e74-35820f383886,8fdf6697-2cb7-4720-9e74-35820f383886-42-43,0
b41df651-5d08-4d1d-afbb-0912b1374f15,b41df651-5d08-4d1d-afbb-0912b1374f15-46 4,0
e1f5c2ce-7943-45c8-a1ae-ab59984e1300,e1f5c2ce-7943-45c8-a1ae-ab59984e1300-2,0
7d7609a8-3ded-4de1-bc53-9c4243ae9cb9,7d7609a8-3ded-4de1-bc53-9c4243ae9cb9-11 3,0
7e8aeb35-2cc0-490d-8f28-74fc198d224a,7e8aeb35-2cc0-490d-8f28-74fc198d224a-99 3,0
7558a17d-2143-48e9-ba5a-b694b97611f4,7558a17d-2143-48e9-ba5a-b694b97611f4-25 2,0
ae96519d-7cc4-4895-88fb-5a9dfeb29c2a,ae96519d-7cc4-4895-88fb-5a9dfeb29c2a-6,0
85b26477-7344-4a25-a32d-136a2f1a50ce,85b26477-7344-4a25-a32d-136a2f1a50ce-19,0
bafea2d6-9180-4058-a838-86539f02eba1,bafea2d6-9180-4058-a838-86539f02eba1-21,0
4607f043-7ea5-43b6-888a-2e656fbe0233,4607f043-7ea5-43b6-888a-2e656fbe0233-11,0
18b45ae1-2727-4c68-afd1-a9c56e174c48,18b45ae1-2727-4c68-afd1-a9c56e174c48-10,0
134990b4-0824-4d08-bc6b-61841a023fd4,134990b4-0824-4d08-bc6b-61841a023fd4-32,0
db301a7e-4c42-45f8-8b7b-f5a8bb0e083f,db301a7e-4c42-45f8-8b7b-f5a8bb0e083f-11,0
9955eac7-1ec9-41ef-a69c-f68335b1abe5,9955eac7-1ec9-41ef-a69c-f68335b1abe5-nan,0
b2c1b9f9-1a46-4fec-ac1e-262ca2a817f7,b2c1b9f9-1a46-4fec-ac1e-262ca2a817f7-nan,0
97e7c497-a595-453f-8613-cdb2f15a49d8,97e7c497-a595-453f-8613-cdb2f15a49d8-209 4,0
c20b7600-230a-4d64-b272-ecb160212146,c20b7600-230a-4d64-b272-ecb160212146-24 6,0
9955eac7-1ec9-41ef-a69c-f68335b1abe5,9955eac7-1ec9-41ef-a69c-f68335b1abe5-23 8,0
ea575202-fcc2-4a30-b9f9-64956e612b62,ea575202-fcc2-4a30-b9f9-64956e612b62-23 6,0
1ddf450d-8cac-4998-b9f0-29ee0fd569b2,1ddf450d-8cac-4998-b9f0-29ee0fd569b2-18 3,0
98405f8c-bfae-4f2d-a5e6-b06c63bd64d0,98405f8c-bfae-4f2d-a5e6-b06c63bd64d0-140 8,0
9bb2417a-d37f-4ee4-b220-ce9974edbbe0,9bb2417a-d37f-4ee4-b220-ce9974edbbe0-64,0
480fb94c-09d2-43ea-affd-0ef19848117d,480fb94c-09d2-43ea-affd-0ef19848117d-30 4,0
b3b67888-d181-47a6-bcbd-efdd5b93d6b3,b3b67888-d181-47a6-bcbd-efdd5b93d6b3-7 1,0
edb009e0-8764-47dc-ae3d-4fda473d3c32,edb009e0-8764-47dc-ae3d-4fda473d3c32-23 2,0
0afa59aa-6c0d-46a7-92c8-73388f5a3c6c,0afa59aa-6c0d-46a7-92c8-73388f5a3c6c-98 1,0
5d506bd7-2631-4c8a-bac5-406cb4bc8d19,5d506bd7-2631-4c8a-bac5-406cb4bc8d19-18 9-10,0
d6b9f8d9-590e-4d25-9f5e-efdf0130c806,d6b9f8d9-590e-4d25-9f5e-efdf0130c806-4,0
74b0478a-292c-4fe3-bb2f-71f438f00cc7,74b0478a-292c-4fe3-bb2f-71f438f00cc7-16,0
f498f529-8b18-4bdb-93a9-f3123a14a833,f498f529-8b18-4bdb-93a9-f3123a14a833-6 5,0
65a4b642-f42c-430f-9ccb-00fe16741e12,65a4b642-f42c-430f-9ccb-00fe16741e12-35 1,0
0b4751e8-b828-449f-abdd-deb042c728ef,0b4751e8-b828-449f-abdd-deb042c728ef-84 43-44,0
f7dd0d03-7655-4543-951c-a98ab2fcb74b,f7dd0d03-7655-4543-951c-a98ab2fcb74b-nan,0
a24fd2ce-fdea-44d3-90df-a2206e16dcab,a24fd2ce-fdea-44d3-90df-a2206e16dcab-53,0
821a3bcf-ff02-4bd6-bddd-3d7290eb80ed,821a3bcf-ff02-4bd6-bddd-3d7290eb80ed-47,0
97b374e3-6f09-4e9d-8468-ef344ba51ea1,97b374e3-6f09-4e9d-8468-ef344ba51ea1-66 2,0
f59506a8-d8bb-4101-b3d4-c4ac3ed03dad,f59506a8-d8bb-4101-b3d4-c4ac3ed03dad-171 3971,0
52f29427-61a3-4d78-9e4f-e5cc54e085b6,52f29427-61a3-4d78-9e4f-e5cc54e085b6-20,0
fbf5ebdc-9da2-4919-88ed-107755c6f677,fbf5ebdc-9da2-4919-88ed-107755c6f677-6,0
324c87d0-1d52-4a84-8e71-3acf0d15587a,324c87d0-1d52-4a84-8e71-3acf0d15587a-50,0
02605ee0-36de-43af-82fd-5d4653ff6b7e,02605ee0-36de-43af-82fd-5d4653ff6b7e-nan,0
b127dfd2-8094-49c9-8d55-fa9755d878c2,b127dfd2-8094-49c9-8d55-fa9755d878c2-48,0
2f653012-899b-4db2-8945-60f9304c779e,2f653012-899b-4db2-8945-60f9304c779e-nan,0
dadeb858-a3ad-4fc0-877e-b7b206d1b0d1,dadeb858-a3ad-4fc0-877e-b7b206d1b0d1-58,0
fadfd72e-16e7-4c64-9cdd-9bd30c49239e,fadfd72e-16e7-4c64-9cdd-9bd30c49239e-nan,0
e9578a7c-746c-44f1-93ad-50f99b695aaf,e9578a7c-746c-44f1-93ad-50f99b695aaf-6,0
96ed79e9-36b2-4f58-8ef2-67296adef647,96ed79e9-36b2-4f58-8ef2-67296adef647-1,0
0aed7a40-85f3-4c66-9e1b-c1556c57001b,0aed7a40-85f3-4c66-9e1b-c1556c57001b-15,0
8e374fd7-664a-498f-9dc8-f0e1a9f358dd,8e374fd7-664a-498f-9dc8-f0e1a9f358dd-108 3,0
4a069f30-c266-44c0-be33-f1e1433b7d15,4a069f30-c266-44c0-be33-f1e1433b7d15-30,0
f5982c19-deca-42dc-adf6-788a5919e1e4,f5982c19-deca-42dc-adf6-788a5919e1e4-43,0
44f833f0-5cb4-4b2d-a251-bdb39ee536a4,44f833f0-5cb4-4b2d-a251-bdb39ee536a4-78,0
995a88a2-5865-4381-9cd2-c018c783323d,995a88a2-5865-4381-9cd2-c018c783323d-nan,0
a901a976-60b4-4654-9618-9c8344491f1c,a901a976-60b4-4654-9618-9c8344491f1c-20 5,0
b45279ec-9088-4d27-9697-4a9e81ab556a,b45279ec-9088-4d27-9697-4a9e81ab556a-21,0
4cf96718-6c79-4782-a4ef-a8288b2022c3,4cf96718-6c79-4782-a4ef-a8288b2022c3-nan,0
991ac027-22eb-471b-b604-18413ae682a6,991ac027-22eb-471b-b604-18413ae682a6-51,0
992e3995-f295-4778-a913-3fe2f227da3f,992e3995-f295-4778-a913-3fe2f227da3f-89,0
edb009e0-8764-47dc-ae3d-4fda473d3c32,edb009e0-8764-47dc-ae3d-4fda473d3c32-15 1,0
12fff95b-d469-49a0-84a5-4fd4696c3f28,12fff95b-d469-49a0-84a5-4fd4696c3f28-192,0
9b4a9fc0-359f-4001-81bb-a1450dff3c6e,9b4a9fc0-359f-4001-81bb-a1450dff3c6e-nan,0
99d15fdc-85e9-4627-969e-c8865824b683,99d15fdc-85e9-4627-969e-c8865824b683-nan,0
caa15e82-50ae-40e3-963d-06734647f46a,caa15e82-50ae-40e3-963d-06734647f46a-89,0
3c011c13-ca76-48a8-846d-72a14f8a326f,3c011c13-ca76-48a8-846d-72a14f8a326f-32,0
02af1b8c-6768-4f42-afd4-0eee77887a50,02af1b8c-6768-4f42-afd4-0eee77887a50-99,0
7e6d0154-f117-4438-8ec6-ea14ba122636,7e6d0154-f117-4438-8ec6-ea14ba122636-48 3,0
98ba351e-edaa-4625-97de-de4d134f4c3e,98ba351e-edaa-4625-97de-de4d134f4c3e-nan,0
2cdc0127-f574-4970-a7f8-cd87a6975181,2cdc0127-f574-4970-a7f8-cd87a6975181-100,0
a714ad7c-92bf-4c88-ba04-b0086fb72e7a,a714ad7c-92bf-4c88-ba04-b0086fb72e7a-108 42,0
9dd8bbe4-261f-451b-a270-c574526327b1,9dd8bbe4-261f-451b-a270-c574526327b1-2 2,0
42226ffd-4597-4ea8-8cd6-b68bc7728cd0,42226ffd-4597-4ea8-8cd6-b68bc7728cd0-212,0
cb66f0d0-958c-4f1c-9758-86d4bfe89708,cb66f0d0-958c-4f1c-9758-86d4bfe89708-nan,0
92860f3d-6cd0-4e2e-afe6-ae87c5e9b94f,92860f3d-6cd0-4e2e-afe6-ae87c5e9b94f-62,0
fcf68436-815b-41ff-9912-c435ac687663,fcf68436-815b-41ff-9912-c435ac687663-29,0
a5913268-3957-484f-b41f-347b0ba23338,a5913268-3957-484f-b41f-347b0ba23338-nan,0
ea61f7ab-8d9a-4ae7-ba59-3f50000c9d9c,ea61f7ab-8d9a-4ae7-ba59-3f50000c9d9c-30,0
93162fed-6f4e-43ac-b14e-53eff6349bb4,93162fed-6f4e-43ac-b14e-53eff6349bb4-nan,0
9a2ff64e-18ef-48ff-a310-41910ff8ad78,9a2ff64e-18ef-48ff-a310-41910ff8ad78-nan,0
a162e192-cd09-45e5-8467-2c2f31bebae1,a162e192-cd09-45e5-8467-2c2f31bebae1-nan,0
e3d75b3e-38ce-427e-a3f3-584d588c6a7a,e3d75b3e-38ce-427e-a3f3-584d588c6a7a-nan,0
b481bac1-d516-41b4-b947-5d7fc2569b35,b481bac1-d516-41b4-b947-5d7fc2569b35-nan,0
791be2d4-5c56-4b33-82a0-e4b4e1c3c03a,791be2d4-5c56-4b33-82a0-e4b4e1c3c03a-64,0
84f04a9d-f8ad-437d-ab46-cb846d9ce1c1,84f04a9d-f8ad-437d-ab46-cb846d9ce1c1-62,0
cf1b9554-455e-4565-a1ae-aa7d9a10b8ab,cf1b9554-455e-4565-a1ae-aa7d9a10b8ab-nan,0
59e71779-6ef3-462a-a8bf-6f9a1b7ed54a,59e71779-6ef3-462a-a8bf-6f9a1b7ed54a-19,0
ad2ae6f7-53e8-442e-900a-bd9ab7ff3865,ad2ae6f7-53e8-442e-900a-bd9ab7ff3865-80,0
f0ed97d4-5d9b-4cb1-892a-ae0f91b368bc,f0ed97d4-5d9b-4cb1-892a-ae0f91b368bc-17,0
910f05b9-f423-44fc-9fc1-c6b3d2481fe0,910f05b9-f423-44fc-9fc1-c6b3d2481fe0-9,0
eae0d6b9-74db-4d4b-877e-7f0aebe2867d,eae0d6b9-74db-4d4b-877e-7f0aebe2867d-8 6,0
25a71dc7-cafb-40da-a773-86dec5d4d682,25a71dc7-cafb-40da-a773-86dec5d4d682-36 10,0
36020338-a0e3-4eba-aa2f-78a1815fd1a6,36020338-a0e3-4eba-aa2f-78a1815fd1a6-13,0
d2b6f83d-a912-40d2-af6d-03ad01c81c5e,d2b6f83d-a912-40d2-af6d-03ad01c81c5e-82 8,0
4502a19c-ac5e-45a7-9302-2f7b3bcdc0b7,4502a19c-ac5e-45a7-9302-2f7b3bcdc0b7-114,0
7fe84005-586f-4604-98ee-fa60fe8ae618,7fe84005-586f-4604-98ee-fa60fe8ae618-12,0
8506a01a-40b8-4e6f-bbb8-ce2492139c15,8506a01a-40b8-4e6f-bbb8-ce2492139c15-24,0
4c767dd1-3ca6-47ad-8c31-4e4d3fd5a8fd,4c767dd1-3ca6-47ad-8c31-4e4d3fd5a8fd-22,0
8506a01a-40b8-4e6f-bbb8-ce2492139c15,8506a01a-40b8-4e6f-bbb8-ce2492139c15-23,0
b609baae-9a66-4db1-af81-5b70e926c829,b609baae-9a66-4db1-af81-5b70e926c829-nan,0
4421de24-b6c7-4d82-b06c-d49c9bed6db5,4421de24-b6c7-4d82-b06c-d49c9bed6db5-nan,0
20f49295-6ad9-4d39-ac66-a41cd69f0e19,20f49295-6ad9-4d39-ac66-a41cd69f0e19-9,0
bfadef3c-766f-411b-9dac-69780835ba24,bfadef3c-766f-411b-9dac-69780835ba24-44 8,0
721ed878-9136-408b-b2a3-dce27b9fa39e,721ed878-9136-408b-b2a3-dce27b9fa39e-12,0
91b19bbf-b6f0-46c2-bbec-6bcfb5463d4d,91b19bbf-b6f0-46c2-bbec-6bcfb5463d4d-27,0
18977992-f8e8-4922-8c81-8230172787bb,18977992-f8e8-4922-8c81-8230172787bb-49 2,0
611f3016-e211-4bf2-adfc-3b8b183314b5,611f3016-e211-4bf2-adfc-3b8b183314b5-152,0
ac4f158a-5b5a-4726-a7f2-f96593daf66e,ac4f158a-5b5a-4726-a7f2-f96593daf66e-nan,0
3096eb5c-d18c-4877-94cd-28edd3a9c357,3096eb5c-d18c-4877-94cd-28edd3a9c357-18,0
9e4222ac-5a6b-41b6-a08f-5ba74c5c12a8,9e4222ac-5a6b-41b6-a08f-5ba74c5c12a8-263,0
6fd9f442-a5e5-4ae4-ba0c-f8c608a30a50,6fd9f442-a5e5-4ae4-ba0c-f8c608a30a50-nan,0
7a81d01c-ee3f-4f27-b696-01f35da67f22,7a81d01c-ee3f-4f27-b696-01f35da67f22-1125,0
ed779cb8-b256-4933-85c7-2ca9868bb58b,ed779cb8-b256-4933-85c7-2ca9868bb58b-nan,0
ed779cb8-b256-4933-85c7-2ca9868bb58b,ed779cb8-b256-4933-85c7-2ca9868bb58b-308,0
6254b414-4c13-4cfe-aee0-2b48bcdc51e9,6254b414-4c13-4cfe-aee0-2b48bcdc51e9-nan,0
558a3215-8ffd-4b31-be7f-f653ca3b600d,558a3215-8ffd-4b31-be7f-f653ca3b600d-9,0
78126a6f-e060-4c16-a5f7-b9b049174996,78126a6f-e060-4c16-a5f7-b9b049174996-76,0
2546e5d5-fbeb-4173-aeb0-97ed573a1285,2546e5d5-fbeb-4173-aeb0-97ed573a1285-nan,0
3efe0b58-b06e-42c1-8a30-01b13201c739,3efe0b58-b06e-42c1-8a30-01b13201c739-36,0
8775599f-4f9a-45f0-900e-7f4de68e6843,8775599f-4f9a-45f0-900e-7f4de68e6843-nan,0
326674e5-1f35-49c1-98db-2fc2da49b26d,326674e5-1f35-49c1-98db-2fc2da49b26d-nan,0
2c60bff9-794b-484c-83ab-9212eff9fc5a,2c60bff9-794b-484c-83ab-9212eff9fc5a-12,0
838ff4ce-eb2c-46a1-b514-e3f420897469,838ff4ce-eb2c-46a1-b514-e3f420897469-337,0
77e3fc20-2a7a-41df-a06d-4d80d9223e04,77e3fc20-2a7a-41df-a06d-4d80d9223e04-103,0
d9fc0109-f144-4b6b-b9d1-9ba45f0e1566,d9fc0109-f144-4b6b-b9d1-9ba45f0e1566-14 8,0
b440a04a-022d-4b81-9ed7-2fc8cb1f70a1,b440a04a-022d-4b81-9ed7-2fc8cb1f70a1-65,0
5c1b6b09-1246-465e-b292-b96a4e4c179c,5c1b6b09-1246-465e-b292-b96a4e4c179c-86,0
1dfaa555-69de-4420-8883-a43b394191ef,1dfaa555-69de-4420-8883-a43b394191ef-10,0
6a38ab1d-f5b7-4a0e-855f-0350f3eefd11,6a38ab1d-f5b7-4a0e-855f-0350f3eefd11-254 Pt B,0
c1e3e9e7-16cd-4a0c-90e0-fd54b22deb01,c1e3e9e7-16cd-4a0c-90e0-fd54b22deb01-145,0
4c8a81b0-9ddf-4e32-adfe-00fdbc9f9fcc,4c8a81b0-9ddf-4e32-adfe-00fdbc9f9fcc-238,0
fb13e2e1-5b0b-42e1-bd2d-a962be02827d,fb13e2e1-5b0b-42e1-bd2d-a962be02827d-41,0
4c8a81b0-9ddf-4e32-adfe-00fdbc9f9fcc,4c8a81b0-9ddf-4e32-adfe-00fdbc9f9fcc-171,0
bb036d47-4923-4bce-a638-b26b01a31bc1,bb036d47-4923-4bce-a638-b26b01a31bc1-167 3,0
84f04a9d-f8ad-437d-ab46-cb846d9ce1c1,84f04a9d-f8ad-437d-ab46-cb846d9ce1c1-56,0
cf1b9554-455e-4565-a1ae-aa7d9a10b8ab,cf1b9554-455e-4565-a1ae-aa7d9a10b8ab-48 7,0
7a4a2cd2-0615-44b1-83c3-d07ad89415b4,7a4a2cd2-0615-44b1-83c3-d07ad89415b4-4 1,0
995f308d-b277-4d5d-8d5a-3bc30438c620,995f308d-b277-4d5d-8d5a-3bc30438c620-85 3,0
67ec2d57-96f9-4eb6-b7a2-b1766aee610a,67ec2d57-96f9-4eb6-b7a2-b1766aee610a-19,0
ae7a3201-e479-4666-8a93-3d35d6bf7cd1,ae7a3201-e479-4666-8a93-3d35d6bf7cd1-11 8,0
d1d486ec-2c87-4721-8bca-f399625d18e5,d1d486ec-2c87-4721-8bca-f399625d18e5-124 1,0
2af06e1c-c45a-43d7-92d3-adfce7014142,2af06e1c-c45a-43d7-92d3-adfce7014142-nan,0
db54ab8b-cf08-4de6-b69a-0fae0f4ab997,db54ab8b-cf08-4de6-b69a-0fae0f4ab997-99,0
db54ab8b-cf08-4de6-b69a-0fae0f4ab997,db54ab8b-cf08-4de6-b69a-0fae0f4ab997-nan,0
e9143cef-f388-4a2d-a45b-ff3122269f76,e9143cef-f388-4a2d-a45b-ff3122269f76-94 1,0
2d2c0349-4b4f-4695-9099-d19f36f4f312,2d2c0349-4b4f-4695-9099-d19f36f4f312-66,0
3918032f-b799-423e-be9e-8d7a8da9bb5e,3918032f-b799-423e-be9e-8d7a8da9bb5e-26,0
72390b02-108e-40d6-a989-7293b779f864,72390b02-108e-40d6-a989-7293b779f864-24 4,0
d4a5fe3b-9c8d-4b96-a023-0fe8d2a3156b,d4a5fe3b-9c8d-4b96-a023-0fe8d2a3156b-27 6,0
3bf37726-f531-4b3c-99a6-b1e22ac2d23a,3bf37726-f531-4b3c-99a6-b1e22ac2d23a-11 6,0
f59506a8-d8bb-4101-b3d4-c4ac3ed03dad,f59506a8-d8bb-4101-b3d4-c4ac3ed03dad-205 4411,0
a8009bad-664b-465f-9fc2-8656bc637bc4,a8009bad-664b-465f-9fc2-8656bc637bc4-121 A,0
c36994f0-6b03-4e86-9f48-6f6d2b1cc516,c36994f0-6b03-4e86-9f48-6f6d2b1cc516-35,0
d5594aad-095f-4587-802a-b011732c7100,d5594aad-095f-4587-802a-b011732c7100-53,0
37f1b09a-a6af-4878-9836-fef05322a84a,37f1b09a-a6af-4878-9836-fef05322a84a-4,0
3f7605a7-7e53-4ff7-8895-42f09a5f4355,3f7605a7-7e53-4ff7-8895-42f09a5f4355-13,0
f99f77b7-b1b6-44d3-984a-f288e9884b9b,f99f77b7-b1b6-44d3-984a-f288e9884b9b-11,0
8dcbaea5-3cdb-48b3-9f93-45c12ca1bb91,8dcbaea5-3cdb-48b3-9f93-45c12ca1bb91-22,0
d5e5b5e7-54b1-4f53-82fc-4853f3e71c58,d5e5b5e7-54b1-4f53-82fc-4853f3e71c58-,0
3416dd37-f45d-40ed-b04e-875fcff8fa2f,3416dd37-f45d-40ed-b04e-875fcff8fa2f-12,0
52edfc09-8d65-4876-8560-84530d7259b9,52edfc09-8d65-4876-8560-84530d7259b9-38,0
31b2ea45-decb-4c4d-8e3e-683974781c91,31b2ea45-decb-4c4d-8e3e-683974781c91-14,0
e7e098c6-0b35-437b-b685-08c74931e19a,e7e098c6-0b35-437b-b685-08c74931e19a-38,0
abe07b93-ae8c-4a4b-9b4f-6971f0b656c4,abe07b93-ae8c-4a4b-9b4f-6971f0b656c4-nan,0
29c86519-a0ec-42da-8e00-c99b331ab98d,29c86519-a0ec-42da-8e00-c99b331ab98d-nan,0
fdeb07d1-a046-4a1a-98aa-167e7f8e667a,fdeb07d1-a046-4a1a-98aa-167e7f8e667a-9,0
477368e9-7a8e-475a-8c93-6d623797fd06,477368e9-7a8e-475a-8c93-6d623797fd06-81,0
2633f5b2-c15c-49fe-80f5-07523e770c26,2633f5b2-c15c-49fe-80f5-07523e770c26-8,0
312ca99c-9149-490d-813e-c60d5e949f65,312ca99c-9149-490d-813e-c60d5e949f65-32,0
228761ec-c40a-479b-8309-9dcbe9851bcd,228761ec-c40a-479b-8309-9dcbe9851bcd-6,0
38e536b3-c893-4eab-8177-5cd8db8952e3,38e536b3-c893-4eab-8177-5cd8db8952e3-70,0
48433268-b689-457a-8e57-36895fd4f04e,48433268-b689-457a-8e57-36895fd4f04e-99,0
ea8ee4cd-cdca-47a5-9aac-ffc71218835e,ea8ee4cd-cdca-47a5-9aac-ffc71218835e-36 6,0
e7b43e87-f462-44e0-b6a3-a7e66e14f754,e7b43e87-f462-44e0-b6a3-a7e66e14f754-3,0
69023371-3234-479f-8740-93c23fb6de77,69023371-3234-479f-8740-93c23fb6de77-21,0
69023371-3234-479f-8740-93c23fb6de77,69023371-3234-479f-8740-93c23fb6de77-19,0
69023371-3234-479f-8740-93c23fb6de77,69023371-3234-479f-8740-93c23fb6de77-18,0
2ffaf997-f719-4744-8142-983c334b1797,2ffaf997-f719-4744-8142-983c334b1797-93 4,0
25564909-d7a4-4642-ac87-ffe9b2565807,25564909-d7a4-4642-ac87-ffe9b2565807-2 1,0
73064ef3-c116-4d69-b91b-90e6b26387ed,73064ef3-c116-4d69-b91b-90e6b26387ed-11 3,0
a3da0b9b-c8ef-4c37-94d3-27c2d2dd4e90,a3da0b9b-c8ef-4c37-94d3-27c2d2dd4e90-79 4,0
73064ef3-c116-4d69-b91b-90e6b26387ed,73064ef3-c116-4d69-b91b-90e6b26387ed-8 1,0
2ffaf997-f719-4744-8142-983c334b1797,2ffaf997-f719-4744-8142-983c334b1797-nan,0
5b8fa84c-8f83-422e-96c7-c3fac38103ea,5b8fa84c-8f83-422e-96c7-c3fac38103ea-15,0
e1f2b2ea-7393-4401-8e7b-d687d959a76f,e1f2b2ea-7393-4401-8e7b-d687d959a76f-73 5,0
e1f2b2ea-7393-4401-8e7b-d687d959a76f,e1f2b2ea-7393-4401-8e7b-d687d959a76f-72,0
96fa7399-a724-43de-bec7-f09a913e77da,96fa7399-a724-43de-bec7-f09a913e77da-42 12,0
96fa7399-a724-43de-bec7-f09a913e77da,96fa7399-a724-43de-bec7-f09a913e77da-40 11,0
137df871-0be4-4ea4-9f85-52b2b36070a3,137df871-0be4-4ea4-9f85-52b2b36070a3-136 12,0
d9088a5a-8827-4f42-87bd-5d9573e62b70,d9088a5a-8827-4f42-87bd-5d9573e62b70-36,0
ffaa4409-29fb-4245-a496-c51b151f9f5f,ffaa4409-29fb-4245-a496-c51b151f9f5f-35 5,0
63e2bb2d-3e51-4550-b8b2-5ba5358cf0cd,63e2bb2d-3e51-4550-b8b2-5ba5358cf0cd-16 4,0
be767b53-ec92-42d8-9b36-cebc40671619,be767b53-ec92-42d8-9b36-cebc40671619-32,0
84a6a8b4-8e85-48bd-b65e-a83d83f95908,84a6a8b4-8e85-48bd-b65e-a83d83f95908-14,0
d3ae3381-de93-4bdd-8db8-116ee00bed9c,d3ae3381-de93-4bdd-8db8-116ee00bed9c-16,0
688ed77e-05c0-41d9-a9eb-2e36e97ff5cf,688ed77e-05c0-41d9-a9eb-2e36e97ff5cf-15,0
3b438704-c051-48f5-b845-623aaf356acb,3b438704-c051-48f5-b845-623aaf356acb-36,0
d4525739-ab7b-46fb-8d02-be69160dfad7,d4525739-ab7b-46fb-8d02-be69160dfad7-42,0
7428aed7-e899-48c6-9af1-443b8a5bfb36,7428aed7-e899-48c6-9af1-443b8a5bfb36-43,0
45723ce3-7b17-4d2b-92c0-c9f30be1a6a1,45723ce3-7b17-4d2b-92c0-c9f30be1a6a1-88,0
63de4636-fd45-4e28-8726-ff0570af5387,63de4636-fd45-4e28-8726-ff0570af5387-10,0
8159f461-58cd-4bb5-9fe3-407097ef2852,8159f461-58cd-4bb5-9fe3-407097ef2852-6,0
d53bef3a-0ad1-45eb-8197-017297145573,d53bef3a-0ad1-45eb-8197-017297145573-28,0
28d1c5f7-9393-49a1-9df8-738e3f3811e7,28d1c5f7-9393-49a1-9df8-738e3f3811e7-nan,0
0b8373ea-5505-4c96-99ff-b8da87a2ce3e,0b8373ea-5505-4c96-99ff-b8da87a2ce3e-13,0
