id,sha,title,url,abstract,fake
36635909,dc0fb8cb122d79554093118339571726d19b7b79,ANN Based Solutions: It Is Time to Defeat Real-World and Industrial Dilemmas,https://www.semanticscholar.org/paper/dc0fb8cb122d79554093118339571726d19b7b79,,0
35846680,060066497c3b1838b8cb91c355207866310d96cc,Metabolism of 131I‐Chinoform in the Rats Treated with Carbon Tetrachloride,https://www.semanticscholar.org/paper/060066497c3b1838b8cb91c355207866310d96cc,"INTRODUCTION In a previous paper”) we reported our study about chinoform metabolism by using labelled chinoform. The results then have revealed that the major portion of chinoform is excreted into urine in the form of glucuronic acid conjugate. Therefore, in order to maintain the toxicity of chinoform in vivo, it is necessary to increase the amount of free chinoform in the body. As a step towards this purpose the administration of carbon tetrachloride into rats would be feasible. It can be assumed that in the carbon tetrachloride-induced fattey liver as a result of liver disturbances the conjugating ability of glucuronic acid is decreased (a decrease of activated glucuronic acid) and glucuronic acid bound chinoform decreases but free chinoform increases. In the present study we induced carbon tetrachloride fatty liver in rats and then injected intravenously 1311-chinoform to these animals to determine whether or not the ratio of free chinoform to conjugate chinonorm would increase. The results are presented as follows.",0
15962009,2468911fee08a991e25eb59dd832ea8784b8a55e,Transcriptional Regulation of BACE1 by NFAT3 Leads to Enhanced Amyloidogenic Processing,https://www.semanticscholar.org/paper/2468911fee08a991e25eb59dd832ea8784b8a55e,,0
224321528,c5f89c3a38e9c56149a85cfad30476dd81063e67,A critical analysis of the purported role of hypoxaemia in the comorbidity of obstructive sleep apnoea and epilepsy,https://www.semanticscholar.org/paper/c5f89c3a38e9c56149a85cfad30476dd81063e67,"Obstructive sleep apnoea (OSA) is a globally prevalent sleep disorder of significant health concern and confounded with several comorbidities resulting in adverse effect(s) on quality of life in patients afflicted with it. Of particular interest is the enigmatic high comorbidity of OSA with epilepsy, the exact underlying pathophysiology of which remains elusive despite a multitude of research performed in the last four decades. Hypoxaemia, which is an important characteristic feature found in OSA during apnoeic spells, has been implicated in the high comorbidity of OSA with epilepsy, the basis of which rests upon hypoxaemia‐mediated brain damage, subcortical release phenomenon, oxidative stress and neuroinflammatory reactions. However, several studies present contradictory evidences that potentially refute the hypoxaemia‐based mechanism. Additionally, the role of hypercapnia thatgenerally accompanies hypoxaemia during apnoeic spells, cannot be overlooked and is known to be potentially protective against neuronal hyperexcitability. Thus, hypoxaemia theory implicated in the high comorbidity of OSA and epilepsy appears weak and refutable. This brief paper studies and critically analyses the role of hypoxaemia in conjunction with hypercapnia in the underlying pathophysiology of the comorbidity.",0
214051689,15917577f4e84ce0ec81ac285eb7e1cd53e060ce,Türkiye’de Nükleer Siber Emniyet ve Nükleer Güvenlik,https://www.semanticscholar.org/paper/15917577f4e84ce0ec81ac285eb7e1cd53e060ce,"Siber kavramı son on yılda ülkemiz kurumsal hayatına olumlu ve olumsuz yönleriyle birlikte hızlı ve etkin bir şekilde giriş yapmıştır. Nükleer alanda da hızlı girişim ve gelişmeler yaşamakta olan ülkemizde nükleer siber emniyetin sağlanabilmesi önemlidir. Siber alanda ve nükleer alanda yeterliliğe sahip uzmanların hem düzenleyici ve denetleyici kuruluşlarda hem de nükleer tesis işletmecisi kuruluşlar bünyesinde bulunması gereklidir. Nükleer siber emniyetin sağlanması sürecinde yapılacak hataların yaratacağı kalıcı hasar riski, ülkelere bu alanda emekleme süreci yaşama fırsatı tanımamaktadır. Bu sebeple nükleer tesis kurmayı/işletmeyi hedefleyen ülkemizde nükleer siber emniyetle yaşamanın öğrenilmesi, bu alanın risklerini değerlendirme ve vakit kaybetmeden olası risklere yönelik önlemlerin alınması gerekmektedir.",0
232317560,0156ba27dc5a09eb7ce757291709b6d47c00fb13,Lossy Medical Image Compression using Residual Learning-based Dual Autoencoder Model,https://www.semanticscholar.org/paper/0156ba27dc5a09eb7ce757291709b6d47c00fb13,"In this work, we propose a two-stage autoencoder based compressor-decompressor framework for compressing malaria RBC cell image patches. We know that the medical images used for disease diagnosis are around multiple gigabytes size, which is quite huge. The proposed residual-based dual autoencoder network is trained to extract the unique features which are then used to reconstruct the original image through the decompressor module. The two latent space representations (first for the original image and second for the residual image) are used to rebuild the final original image. Color-SSIM has been exclusively used to check the quality of the chrominance part of the cell images after decompression. The empirical results indicate that the proposed work outperformed other neural network related compression technique for medical images by approximately 35%, 10% and 5% in PSNR, Color SSIM and MS-SSIM respectively. The algorithm exhibits a significant improvement in bit savings of 76%, 78%, 75% & 74% over JPEG-LS, JP2K-LM, CALIC and recent neural network approach respectively, making it a good compression-decompression technique.",0
237798170,d7792cfaeef2109c1d7e7ab5f913f0182ecf0377,Analysis of Distance Learning Implementation from the Teacher's Perspective (Case Study: Sdit Al Iman Bintara),https://www.semanticscholar.org/paper/d7792cfaeef2109c1d7e7ab5f913f0182ecf0377,"This study aims to analyze and explain how the implementation of distance learning during the COVID-19 pandemic by first graders teacher. How the learning process  was held, what information and communication technology was used, how was the preparation, what obstacles are faced by the respondents. The research method used a case study of descriptive qualitative approach with a phenomenological paradigm. The research subject is the first grade teacher of SDIT Al Iman Bintara. Data collection techniques using observation and questionnaires conducted online. Data analysis used descriptive statistics, with stages of data reduction, data presentation and conclusions. The result of the research is that the implementation of distance learning at SDIT Al Iman Bintara is running well according to the policies and technical implementations made by the school. The most widely used information and communication technologies during distance learning are Zoom, Edmodo and WhatsApp. The use of information and communication technology makes it easier for respondents in teaching activities, because previously respondents had attended special training from schools. Although 100% of respondents are used to using it every day, there are still obstacles that occur, such as internet signals that are not supported (disconnected/disappeared) or signal struggles with fellow teachers at school; internet packages for educators from the government that are not enough to use for one month when teaching from home; the material presented is less understandable by students, especially when there is a signal problem, which makes students no longer want to continue learning even though the signal is smooth again",0
244320925,fe2c67eb7dbf87db7b654e48bb41764747d26d60,Optioneering of long viaducts via parametric design,https://www.semanticscholar.org/paper/fe2c67eb7dbf87db7b654e48bb41764747d26d60,"During the optioneering phase, engineers face the challenge of choosing between myriads of possible designs, while, simultaneously, several sorts of constraints have to be considered. We show in a case study of a 380 m long viaduct how parametric modelling can facilitate the design process. The main challenge was to satisfy the constraints imposed by several different stakeholders. In order to identify sustainable, aesthetic, economic as well as structurally efficient options, we assessed several key performance indicators in real time. By automatically estimating steel and concrete volumes, a simple, yet suitable approximation of the embodied carbon (considering 85-95%) can be obtained at a very early design stage. In summary, our parametric approach allowed us to consider a wider range of parameters and to react more flexibly to changing conditions during the project.",0
199436237,b0cc90a1e391aa22a6459ba867856f8dbfb0d123,Identification of the new HLA‐A*30:159 allele in a Brazilian candidate donor for bone marrow donation,https://www.semanticscholar.org/paper/b0cc90a1e391aa22a6459ba867856f8dbfb0d123,Identification of the novel HLA‐A*30:159 allele that differs from HLA‐A*30:01:01:01 in exon 3.,0
8933057,beb25b77cdef5af1bd94b64e0e516b43c054ece7,The pros and cons of intensive insulin therapy.,https://www.semanticscholar.org/paper/beb25b77cdef5af1bd94b64e0e516b43c054ece7,,0
235453436,b9d7905f69b629d857318e984fac75af496769b5,RAS Nanoclusters Selectively Sort Distinct Lipid Headgroups and Acyl Chains,https://www.semanticscholar.org/paper/b9d7905f69b629d857318e984fac75af496769b5,"RAS proteins are lipid-anchored small GTPases that switch between the GTP-bound active and GDP-bound inactive states. RAS isoforms, including HRAS, NRAS and splice variants KRAS4A and KRAS4B, are some of the most frequently mutated proteins in cancer. In particular, constitutively active mutants of KRAS comprise ∼80% of all RAS oncogenic mutations and are found in 98% of pancreatic, 45% of colorectal and 31% of lung tumors. Plasma membrane (PM) is the primary location of RAS signaling in biology and pathology. Thus, a better understanding of how RAS proteins localize to and distribute on the PM is critical to better comprehend RAS biology and to develop new strategies to treat RAS pathology. In this review, we discuss recent findings on how RAS proteins sort lipids as they undergo macromolecular assembly on the PM. We also discuss how RAS/lipid nanoclusters serve as signaling platforms for the efficient recruitment of effectors and signal transduction, and how perturbing the PM biophysical properties affect the spatial distribution of RAS isoforms and their functions.",0
198572865,2922be4fbe9a3180c8a99a90d21fd3c694f1a316,Trainee Translators’ Perceptions of the Role of Pronunciation and Speech Technologies in the Technology-Driven Translation Profession,https://www.semanticscholar.org/paper/2922be4fbe9a3180c8a99a90d21fd3c694f1a316,"We live in a world of rapid technological advances which constantly affect the work of professional translators. Suitable training is therefore required for future translators to be able to compete on the translation market. With the rise of translation technologies, new ideas have been put forward on how to make translators faster and more efficient. Among the technologies that future translators may not be adequately familiar with are speech recognition tools; these enable translators to dictate their sight translation and have it typed out, allowing more time to focus on the content. However, as with all digital tools, the quality of input is important; a question thus arises on the role pronunciation assumes in such work. The present study aimed to establish how much awareness there is amongst the trainee translators of the possibilities afforded by speech technologies and to explore their perceptions of the role played by pronunciation.",0
206388255,3258e2bcd01345115e93e0847a829758c6c36e5a,Quantifying cervical-spine curvature using Bézier splines.,https://www.semanticscholar.org/paper/3258e2bcd01345115e93e0847a829758c6c36e5a,"Knowledge of the distributions of cervical-spine curvature is needed for computational studies of cervical-spine injury in motor-vehicle crashes. Many methods of specifying spinal curvature have been proposed, but they often involve qualitative assessment or a large number of parameters. The objective of this study was to develop a quantitative method of characterizing cervical-spine curvature using a small number of parameters. 180 sagittal X-rays of subjects seated in automotive posture with their necks in neutral, flexed, and extended postures were collected in the early 1970s. Subjects were selected to represent a range of statures and ages for each gender. X-rays were reanalyzed using advanced technology and statistical methods. Coordinates of the posterior margins of the vertebral bodies and dens were digitized. Bézier splines were fit through the coordinates of these points. The interior control points that define the spline curvature were parameterized as a vector angle and length. By defining the length as a function of the angle, cervical-spine curvature was defined with just two parameters: superior and inferior Bézier angles. A classification scheme was derived to sort each curvature by magnitude and type of curvature (lordosis versus S-shaped versus kyphosis; inferior or superior location). Cervical-spine curvature in an automotive seated posture varies with gender and age but not stature. Average values of superior and inferior Bézier angles for cervical spines in flexion, neutral, and extension automotive postures are presented for each gender and age group. Use of Bézier splines fit through posterior margins offers a quantitative method of characterizing cervical-spine curvature using two parameters: superior and inferior Bézier angles.",0
138373567,5e8132df5a0c7d80c1ed1c1902079904cc70eb2e,Study of GaAs/Fe Core/Shell Nanowires using Electron Holography,https://www.semanticscholar.org/paper/5e8132df5a0c7d80c1ed1c1902079904cc70eb2e,"Extended abstract of a paper presented at Microscopy and Microanalysis 2013 in Indianapolis, Indiana, USA, August 4 – August 8, 2013.",0
203707256,97da5ea3b1f2bab917cf8c629d33261749544a4c,"Being, Univocity, and Logical Syntax",https://www.semanticscholar.org/paper/97da5ea3b1f2bab917cf8c629d33261749544a4c,"The focus of this essay is the idea of the univocity of being, championed by Duns Scotus and given prominence more recently by Gilles Deleuze. Although one concern of the essay is with how this idea can be established, its primary concern is with something more basic: how the idea can even be properly thought. This issue is explored with the aid of some ideas about logical syntax borrowed from Wittgenstein’s Tractatus. One incidental benefit of the exercise is to indicate how there can be dialogue between analytic philosophers and those of other traditions.",0
203425160,a473939489465963cff6c1abf91f0b2ee847de4a,"Materiality, the Bodymind, and Music Listening",https://www.semanticscholar.org/paper/a473939489465963cff6c1abf91f0b2ee847de4a,,0
163014451,51e928843d43a7bb31f67e4a648bdda26cb4606f,History and Literature,https://www.semanticscholar.org/paper/51e928843d43a7bb31f67e4a648bdda26cb4606f,"The Classical Review vol. 61 no. 1 © The Classical Association 2011; all rights reserved of Roman conquest foregrounds multifaceted portraits of signifi cant individuals like Alexander (E. Baynham) and descriptions of foreign peoples like the Jews (A. Feldherr). The fi nal section, ‘Transformations’, canvasses a selection of ancient and modern episodes in the reception of the Roman historians. H. Chapman demonstrates how the study of Josephus’ texts helps to open up modern understanding of cultural relations in the ancient Mediterranean. A. Gowing canvasses the use of the Roman tradition of exempla in imperial Greek historiography, taking the case of Camillus as a paradigm for defi ning what it means to be Roman. G. Kelly examines Ammianus Marcellinus in the context of earlier Latin historiography (Tacitus) and his later reception (Gibbon), teasing out suggestive threads of manipulation and partiality connecting the historiographical prerogatives of each author. B. Fontana discusses the infl uence of Roman historians on the development of early modern political theory, in particular the reception of Livy, Sallust and Tacitus in the discourse of Machiavelli, Hobbes and Montesquieu. V. Schröder analyses the ‘Roman’ drama of Jean Racine for entry-points into the tradition of Roman historiography and its use in French classical tragedy. Concluding the section and the collection, E. Dench explores some of the major changes in modern historical writing of the past 30 years (discourse, perceptions, receptions; historicism, new historicism; history, historiography). For ancient historians, she considers that ‘[a] further round of self-scrutiny seems well overdue’ (p. 405). Each author offers suggestions for further reading, and the Editor has provided a chronological catalogue of Roman historians, including Greek historians writing about Rome, and an extensive bibliography. Though its scope and sequence condemn it to selectivity and specialism, this Cambridge Companion achieves its stated aims in large measure: it gives orientation to important concerns of the Roman historians and points to new directions in historical and historiographical research.",0
120097159,d2db1c4d417a56436a69db10f679b4efc6439e99,Analysis of ultimate abilities of ideal thermal imagers at observation of point emitters,https://www.semanticscholar.org/paper/d2db1c4d417a56436a69db10f679b4efc6439e99,"The utmost parameters of ideal thermal imagers are analyzed at observation of conventionally point emitters, (emitters which angular sizes do not exceed a field of view angle of a separate photosensitive element of a thermal imager -PSE). The carrying out of such analysis has required: the account of a background radiation, an application of a mode model for calculation of radiative fields, in which the decomposition of radiation flows from a point source and background into spectral-spatial modes, an account of a lens diffraction and aberrations. The fundamental restrictions of responsivity and information capacity stipulated by a shot photon noise, irradiation PSE, were considered only. The mathematical models for calculations of a utmost sensitivity, dynamic range, thermal contrast and other utmost performances of an ideal thermal imager were designed.",0
144519414,f7680a6f3c4b69149f1248984032c29ef5a64408,A Comparative View of Manpower Problems the British Approach,https://www.semanticscholar.org/paper/f7680a6f3c4b69149f1248984032c29ef5a64408,"This paper was prepared for presentation at the School of Social Service Administration of the University of Chicago during a dedication-year symposium on ""Manpower for Social Welfare: Goals for 1975."" The author, who was chairman of the Working Party on Social Workers in the Local Authority Health and Welfare Services, is now consultant to the National Institute for Social Work Training, London, England, and president of the International Association of Schools of Social Work.",0
53209099,b6ef45689cbb12e7431d44d9795cfc890838734d,Characterization of growth hormone disulfide-linked molecular isoforms during post-exercise release vs nocturnal pulsatile release reveals similar milieu composition.,https://www.semanticscholar.org/paper/b6ef45689cbb12e7431d44d9795cfc890838734d,,0
38558135,202e72aea892e48ce800df6c7ea7805bc26b40fe,Using noise modulation in practical radar systems: -Including a comparison with FMCW modulation,https://www.semanticscholar.org/paper/202e72aea892e48ce800df6c7ea7805bc26b40fe,This paper discusses the practical strengths and weaknesses of Noise Radar Techniques when applied to practical radar systems. It will also attempt to distinguish those features which are unique to noise modulation from those which they share with some other modulations.,0
37833793,60f009521fa274094d8611013ff1284d383cd2a8,Synergistic combination therapy with cotylenin A and vincristine in multiple myeloma models.,https://www.semanticscholar.org/paper/60f009521fa274094d8611013ff1284d383cd2a8,"Multiple myeloma is a malignant proliferative disease of plasma cells in the bone marrow and remains largely incurable. Cotylenin A, a fusicoccane diterpene glycoside with a complex sugar moiety, was isolated as a plant-growth regulator. Cotylenin A has been shown to inhibit the growth of various cancer cells. Herein, we examined the anti-myeloma effects of cotylenin A using five human myeloma cell lines (RPMI-8226, KMS-11, KMS-26, KMS-12 PE and KMS-12 BM) and xenografts in immunodeficient mice. Cotylenin A and vincristine synergistically inhibited the growth and induced apoptosis in myeloma cells. While other microtubule-disturbing agents also showed co-operative effects with cotylenin A, other anticancer agents, such as doxorubicin, cisplatin, camptothecin, methotrexate, gemcitabine and 5-fluorouracil, did not show such co-operation with cotylenin A. These differences might be attributed to the effects on autophagic responses. Combined treatment with cotylenin A and vincristine induced autophagy (formation of LC3-II and degradation of p62 protein). However, doxorubicin did not enhance the autophagy induced by cotylenin A. A colony-forming assay indicated that the combined treatment with cotylenin A and vincristine more effectively suppressed the formation of large colonies, which have higher self-renewal activity than vincristine alone. Expression of pluripotency-associated transcription factor Sox2 mRNA in RPMI-8226 myeloma cells was significantly suppressed by treatment with cotylenin A. Combined treatment with cotylenin A and vincristine significantly inhibited the growth of KMS-26 myeloma cells as xenografts. Our results suggest that the combination of cotylenin A and vincristine may have therapeutic value. Recently, it was reported that cotylenin A modulates the 14-3-3 intracellular signaling pathway. The 14-3-3 proteins may be novel targets in treating myeloma. However, our study could not explain how the sensitization to vincristine is related to the effects of cotylenin A on the 14-3-3 signaling pathway and further studies will be needed.",0
31765041,e74c0de8ec3f523cf0c848078ca7ef711a07d1ad,[Physical development of school children in the Volgograd educational system].,https://www.semanticscholar.org/paper/e74c0de8ec3f523cf0c848078ca7ef711a07d1ad,"The physical development of schoolchildren living in different man-made load areas of Volgograd, a large industrial town and going to different educational establishments was studied and evaluated. There were more children with retarded biological development and morphofunctional abnormalities in the high man-made loaded areas. There were also differences in the physical development of pupils from different types of educational establishments: among the pupils of general educational schools there were more children with retarded biological development and morphofunctional abnormalities. These differences are greater in poor ecological areas.",0
27714189,67da7202f618c8020f44c42509c24f87c1772bb3,Gonorrhoea and non gonococcal urethritis in the male. The specialist view.,https://www.semanticscholar.org/paper/67da7202f618c8020f44c42509c24f87c1772bb3,"Although exact figures of the incidence of gonococcal and non gonococcal urethritis is Australia are not available the majority of cases seen in sexually transmitted disease clinics are male patients with these conditions. Evidence of increasing resistance of the gonococcus to penicillin--particularly that due to plasmid mediated penicillinase production--and current interest in Chlamydia trachomatis associated diseases in males, females and neonates, necessitate constant review of the diagnosis and treatment of these conditions.",0
27952809,ea293a14cf266602d5db1abaee427efa0d475ef8,The Opioid Epidemic and the Minnesota Board of Medical Practice.,https://www.semanticscholar.org/paper/ea293a14cf266602d5db1abaee427efa0d475ef8,"America is suffering from an epidemic of opioid misuse that has been attributed to the narcotic prescribing practices of physicians. This article focuses on the State of Minnesota and the role that its Board of Medical Practice (BMP) played in this crisis. It presents a review of guidelines issued by the BMP over the last 30 years, showing that it followed national trends in emphasizing increased prescribing of narcotics for pain up until last year, when a much more cautious and nuanced approach to opioid prescribing was advised.",0
24906786,e37f2f307cb83245ae09e4e4e5d008d45e6a99cd,Reflex sympathetic dystrophy syndrome following minor trauma.,https://www.semanticscholar.org/paper/e37f2f307cb83245ae09e4e4e5d008d45e6a99cd,"The reflex sympathetic dystrophy syndrome (RSDS) is an excessive or exaggerated response of an extremity to injury, manifested by burning pain, vasomotor disturbances, delayed functional recovery and trophic changes. The most common precipitating event is trauma. Early initiation of treatment improves therapeutic success. We describe three patients with RSDS, and discuss the prevalence, diagnosis and treatment of this condition. Physicians in primary care, traumatology and occupational medicine clinics should be aware of the clinical characteristics of this infrequent complication of limb trauma in order to avoid unnecessary diagnostic procedures and delay in treatment.",0
25060548,1107ab1ffa6e364c5dc037b3f386e08d4163438f,[The effect of acute and persistent ocular hypertension on ultrastructure in rabbit tissues of anterior chamber angle].,https://www.semanticscholar.org/paper/1107ab1ffa6e364c5dc037b3f386e08d4163438f,"Sclero-circular compression operation was performed on 20 unilateral rabbit eyes to make a model of intraocular hypertension which persisted for 3 days, 1, 3 and 4 weeks respectively in 4 groups of rabbits and another 4 rabbits were used as normal controls. The trabecular meshwork and aqueous plexus of the experimental rabbits' eyes were examined under transmission electron microscope on various post-operative days: 3 days, 1, 3 and 4 weeks. It was discovered that the corneo-scleral and uveal trabecular meshworks were obviously distended and their core collagenous and elastoid fibers were hyperplastic, the phenomenon being more marked with the prolongation of the duration of the intraocular hypertension. Many endothelial cells were detached from the trabecular cords and freely located in the intertrabecular spaces. Persistent hyperplasia of collagenous fibers and accumulation of extracellular plague materials occurred in the endothelial meshwork, leading to its compactness. The giant vacuoles in the endothelial cells lining the inner wall of the canal of aqueous plexus were gradually decreased in number and the cytoplasm of the cells became attenuated and some fenestrations appeared. The results show that the main site of the resistance of the aqueous outflow occurring during intraocular hypertension is at endothelial meshwork and the above experimental morphological changes are quite similar to those of glaucoma patients.",0
56142888,292da0ebb425adf4f9eb68eee97a768b4550e165,Stress echocardiography causes stress cardiomyopathy: A very rare complication should be reminded,https://www.semanticscholar.org/paper/292da0ebb425adf4f9eb68eee97a768b4550e165,,0
67800761,fec8673d49165ac415fa9a1ae3ce802d4b06b014,The Study on Decomposition of Fluctuant Wind Power for Wind Power Suppression,https://www.semanticscholar.org/paper/fec8673d49165ac415fa9a1ae3ce802d4b06b014,"Based on the turbulence model, the volatility of real- time wind speed is discussed, which is composed of the average component and fluctuant component. By deriving the probability density function of fluctuant wind speed and investigating the probability density curve, we decompose the fluctuant wind power into the steady fluctuation and peak fluctuation. The steady fluctuation has the low power value and leads to great energy variation. However, the peak fluctuation whose power value is high induces the small energy fluctuation. At the end of this paper, we give a calculation example to illuminate the decomposition of wind power fluctuation. Based on the wind power decomposition, the proper suppression method and control algorithm can be developed to not only realize the real-time wind power suppression but also reduce the investment cost. Keywords-power decomposition; turbulence model; wind speed; fluctuant wind power",0
23358070,848230a106f0940bf9be75da8d81e2559f9e25bf,Polyimide Interlevel Insulation Process/Design Limitations,https://www.semanticscholar.org/paper/848230a106f0940bf9be75da8d81e2559f9e25bf,"This paper describes a polyimide interlevel metal insulation process. The use of polyimide near high voltage devices can result in anomalous leakage in certain regions at elevated temperatures. The paper summarizes the reliability investigation on discrete devices fabricated with polyimide, as the interlevel material, as well as characterization data which support design criteria permitting the use of polyimide as an interlevel insulation material.",0
13024712,20f84880a27022b18505332002bf2385361edb5b,The cholinergic system of the forebrain modulates activity of GABA-ergic interneurons responsible for presynaptic regulation in the neocortex of kittens,https://www.semanticscholar.org/paper/20f84880a27022b18505332002bf2385361edb5b,,0
8473583,6fbf2c64f6b77bf433ff4982c5cfcf613da6a605,Thoracic myelopathy caused by ossification of the yellow ligament in patients with posterior instrumented lumbar fusion,https://www.semanticscholar.org/paper/6fbf2c64f6b77bf433ff4982c5cfcf613da6a605,,0
8343733,a37822f00e9652b6219ef355489e0759589cd425,Social scientists and cyberinfrastructure: insights from a document perspective,https://www.semanticscholar.org/paper/a37822f00e9652b6219ef355489e0759589cd425,"Contemporary cyberinfrastructure (CI) seem poorly developed to meet the distributed work practices of social scientists. We draw from the literatures of science studies and e-science practices to advance a document-centered articulation of social scientists' distributed work practices. We report on a pilot study to provide some insights into CI needs for these scholars. This study relied on a mixed-methodological approach involving the mapping of digital and physical documents, automated tracking of desktop and online repositories, participant-generated images of physical documents and desktop, behavioral queries, along with interviews and participant observation. Findings suggest a document perspective provides insight into the distributed work practices and CI uses of social scientists.",0
21480715,505d864fd73847aa334dc997ecd0ddab1949a69f,Adjuvant Action of Phosphorylated Hesperidin,https://www.semanticscholar.org/paper/505d864fd73847aa334dc997ecd0ddab1949a69f,Summary An adjuvant action of phosphorylated hesperidin in the induction of the antibody response to typhoid vaccine has been demonstrated.,0
15258551,fb4027e34c16a76e0c2fca3075d18578eabfd8dd,Function Spaces of Posets with Projections,https://www.semanticscholar.org/paper/fb4027e34c16a76e0c2fca3075d18578eabfd8dd,,0
5588860,b4004a56b4fd51f850fcb58deb5e0e06889222f3,Immunization with Cop-1 promotes neuroprotection and neurogenesis after ischemic stroke,https://www.semanticscholar.org/paper/b4004a56b4fd51f850fcb58deb5e0e06889222f3,"Cerebrovascular diseases are considered to be amongst the most serious public health issues, since they are the third leading cause of death (WHO, 2014) and the most common cause of disability worldwide. Its monetary significance is evidenced by the economic burden imposed on health care systems, given that the cost of medical care for a patient that has suffered a stroke is around $25,741 US dollars every 5 years (Luengo-Fernandez et al., 2012). A stroke occurs as a result of a disturbance or interruption of cerebral blood flow that significantly reduces the supply of oxygen and glucose to the neural tissue. Consequently, several cell death mechanisms (secondary lesion mechanisms) such as necrosis, excitotoxicity, free radical production and inflammation are triggered (Castillo, 2000). Over the last decades, a variety of therapies with thrombolytic, neuroprotective, and restorative properties have been investigated. However, the results of these studies appear to be limited. That is the case of the tissue plasminogen activator (tPA) – the first line of treatment for decades – which is associated with low rates of recanalization and high rates of morbidity. Also, endovascular intervention, particularly mechanical thrombectomy, has been proposed as a promising therapeutic adjunct to tPA for the treatment of stroke; however, until recently, the efficacy of this therapeutic approach has been controversial (Ding, 2015). Innovative theurapeutic options are currently being developed in order to restore affected neuronal circuits following a cerebral ischemic event. Some of these innovative therapeutic approaches are based on stem cell transplantation and/or induction of neurogenesis.",0
3584180,460f8ff27853022cd9f2790fa621e1f6ce0b8ca0,Response to letter to the editor “Early amniotomy after dinoprostone insert used for the induction of labor”,https://www.semanticscholar.org/paper/460f8ff27853022cd9f2790fa621e1f6ce0b8ca0,"I am very pleased that my research was criticized with interest. We would like to respond to the recent “letter to the editor” by Abbas et al. If you had conducted a similar research in an earlier published article, you would have to increase your sample size. But, we did not find any researches that could be a reference for our research. Only in Macones’ study, 7–8% of women in each group were induced with dinoprostone [Cervidil] [1]. It is obvious that the number of patients in our study is more than that. Although we have taken this study as a reference in our manuscript; we have not mentioned the samples size based on it. In fact, the principles of randomized controlled trials (RCTs) have not been generally accepted. You are right, it would be better to specify in the text which patients were excluded from the study. There were 13 cases discovered to have cephalopelvic disproportion (CPD) and delivered by cesarean section. But they were not macrosomic babies. I wonder how such an idea got before Abbas did not see the data. There was only one macrosomic baby (4522 g) without gestational diabetes. We reported the rate of Apgar score less than seven as one of the secondary outcomes; and we did not miss to present this outcome. You can see these results in Table 3. Zeynep Kamil Education and Research Hospital is a reference hospital for follow-up and management at high-risk pregnancies. The number of births is between 700 and 800 every month. It is the biggest hospital for gynecology and obstetric in Istanbul. Majority of births are in high-risk pregnancies. Author stated that abnormally distributed data should be presented as median (IQ Range). Nominal or ordinal data which are not measurement data can be described as median (IQ Range). However, a scale or measurement data may be described as both mean SS and median (IQ Range). We used M-WU test because the data distribution was not normal and did not meet the assumptions of the t-test. Most of articles in respective and high impact factor journals use mean SS for abnormally distributed data. It would be better to report the median and IQR. NORMALITY and CONTINUITY are different concepts in mathematics and statistics. One of them determines the type of difference analysis results, other determines type of data. In Table 2, the cesarean delivery indication variables were compared with chi-square. Its notation was given under the table.",0
9919588,d990244f46c3a372fc473ed7cfb46d0315e0ff93,Finished goods management for JIT production: New models for analysis,https://www.semanticscholar.org/paper/d990244f46c3a372fc473ed7cfb46d0315e0ff93,"A firm is considered that manages its internal manufacturing operations according to a just-in-time system, but maintains an inventory of finished goods as a buffer against random demands from external customers. The finished goods inventory may be analysed by the methods of classical inventory theory in order to characterize the trade-off between inventory costs and schedule stability. A model is formulated in which the supply of finished goods is replenished by a small fixed quantity each time period. The size of the replenishment quantity may be revised only at pre-specified intervals. The single-interval problem is analysed, the cost-minimizing value of the replenishment quantity for a given revision interval length is computed, and the optimal cost is characterized as a function of the revision interval length. The dynamic problem is shown to be convex, with relatively easily computed optima. Finally, alternative formulations of the problem are described and suggestions made for further research.",0
199506022,3eb3dda798b1e82bf0a1475c3933e931741385ac,Role of APPL1 in BAT thermogenesis.,https://www.semanticscholar.org/paper/3eb3dda798b1e82bf0a1475c3933e931741385ac,,0
182349229,2305516d6dfa1fc231423e2068e7c2d223f645d3,The effects and mechanisms of TNF-α/TNFR2 in regulatory T cells on microenvironment and progression in gastric cancer,https://www.semanticscholar.org/paper/2305516d6dfa1fc231423e2068e7c2d223f645d3,,0
32550384,3d9ad846448cad7bed0b72ff8a7283005ee79bc8,Protected Object References in Heterogeneous Distributed Systems,https://www.semanticscholar.org/paper/3d9ad846448cad7bed0b72ff8a7283005ee79bc8,"In object-oriented distributed processing systems, all interactions between objects occur solely through their defined external interfaces. The authors argue that object reference parameters should be supported in such systems for reasons of programming style and productivity. It is not sufficient to pass the name of an object as a string. The system must be aware of reference parameters and provide means to control and protect the delegation of access. The authors' emphasis is on motivating the need for protected object references and on showing that their efficient implementation is feasible in diverse environments. The design is guided by the principle of minimal trust. Two prototype implementations of object reference support systems are presented. One is an example in which, right from the start, object references are integrated into the design of a kernel for a network operating system for heterogeneous distributed environments. The other prototype shows how object references can be added to a popular remote procedure call package in an upwardly compatible way. >",0
