id,name,url,issn
da3aa7f4-bf6a-4701-b7b6-10b307db90df,IEICE Trans. Electron.,https://search.ieice.org/bin/index.php?category=C&curr=1&lang=E,0916-8524
afa2249c-69dc-4fa5-b85e-f3395766561b,The Journal of nutrition,http://www.nutrilife.pl/jnl,2300-8938
26ed29a9-64ce-4d6c-9024-8b022fd2fe22,The Journal of Supercomputing,http://www.springer.com/computer/programming/journal/11227,0920-8542
89147d81-4abd-4d8d-972b-79613a41804e,Annals of allergy,,0003-4738
9c325f93-fc57-49ae-bae2-b8b52260d1d4,Journal of Roman Archaeology,https://www.journalofromanarch.com/,1047-7594
e21035a5-0660-4372-a981-9789d24ac1ff,Medycyna pracy,http://www.imp.lodz.pl/oficyna/baza_czasopism/medpr,0465-5893
51278f27-cfdd-4938-81e4-9d54ca7b3cd0,Cells,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-225453,2073-4409
31360f9e-e93e-467e-9b41-9fdb3e15ca5a,Medicinal Research Reviews,http://www3.interscience.wiley.com/cgi-bin/jtoc?ID=34185,0198-6325
2f9ee757-886e-482e-93c3-8065b9912e63,Lakartidningen,http://www.lakartidningen.se/,0023-7205
b3007da0-8560-489e-a1de-937fd96195fc,Developmental Medicine & Child Neurology,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1469-8749,0012-1622
e4866174-bf20-4fac-a8e3-2f02202f3cd8,Comput. Chem. Eng.,http://www.elsevier.com/wps/find/journaldescription.cws_home/349/description#description,0098-1354
9af52a28-9ef6-464c-b01e-72be415f53c9,Algal Research,https://www.journals.elsevier.com/algal-research/,2211-9264
ee0ae15b-f071-4a27-b8f3-2fb08af62fae,Inf. Serv. Use,https://content.iospress.com/journals/information-services-and-use,0167-5265
c1910748-cf51-4346-9f09-55d2a5775843,Journal of applied physiology,https://www.physiology.org/journal/jappl,0021-8987
b5fb729c-41d1-4db6-b4f3-4c23f8ba5294,Psychonomic Bulletin & Review,https://www.springer.com/psychology/cognitive+psychology/journal/13423,1069-9384
b37be024-e5a5-49d9-a68f-22e8d74fe096,Molecular immunology,http://www.elsevier.com/locate/molimm,0161-5890
51db9a3d-3396-4131-b3b2-1f7a1cdae9c9,Food & function,http://www.rsc.org/publishing/journals/fo/about.asp,2042-6496
d2b6f83d-a912-40d2-af6d-03ad01c81c5e,Journal of dental education,http://www.jdentaled.org/,0022-0337
3e2e877c-b4d0-4436-90f8-1eb7e0c9b77c,Journal of Nondestructive Evaluation,https://link.springer.com/journal/10921,0195-9298
c1e3e9e7-16cd-4a0c-90e0-fd54b22deb01,Marine pollution bulletin,https://www.journals.elsevier.com/marine-pollution-bulletin,0025-326X
ccd8e532-73c6-414f-bc91-271bbb2933e2,Electronics,http://www.electronics.etfbl.net/,1450-5843
fff3549c-df24-4aef-accb-a33ae442a828,Journal of Marine Science and Engineering,https://www.mdpi.com/journal/jmse,2077-1312
8cc2b0d9-857b-4a8f-ba25-238e9e224c88,Macromolecular chemistry and physics,http://onlinelibrary.wiley.com/doi/10.1002/macp.201500490/abstract,1022-1352
c8467136-289e-49bd-a515-8183ee2e8604,Journal of Algebra and Its Applications,http://www.worldscinet.com/jaa/jaa.shtml,0219-4988
d8fc27e3-52dd-4758-bc70-1983b8a26797,Inf. Comput.,http://www.elsevier.com/wps/find/journaldescription.cws_home/622844/description#description,0890-5401
63ec3d3e-fea0-4ff3-8f6b-b73ab6c91778,Journal of Financial Crime,https://www.emerald.com/insight/publication/issn/1359-0790,1359-0790
51ccd406-d8bf-4e43-bcff-8f0aded26c15,Acta Neuropathologica Communications,https://actaneurocomms.biomedcentral.com/,2051-5960
8506a01a-40b8-4e6f-bbb8-ce2492139c15,International Journal of Molecular Sciences,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-157693,1422-0067
e518e9bb-0f9c-46d9-8900-44ba2d7d8600,MUSCULOSKELETAL SURGERY,https://link.springer.com/journal/volumesAndIssues/12306,2035-5114
bd08f6cc-3503-4b7e-a948-9974c2d4ef6e,Journal of Molecular Histology,https://link.springer.com/journal/10735,1567-2379
f9a08b14-bcba-4a8e-bfa5-22f6856c5ce1,Pediatric Pulmonology,http://www.interscience.wiley.com/jpages/8755-6863/,1099-0496
34926d04-db90-43ec-8891-1cae74c17a1e,Ind. Robot,https://www.emerald.com/insight/publication/issn/0143-991x,0143-991X
9b6db04a-2990-4cf9-a14c-01d47636ee53,Blood,http://www.bloodjournal.org/,0006-4971
895f40c9-c3f4-4b8e-9ff1-31b11193ad84,Clinical and experimental immunology,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2249,0009-9104
27463caa-f361-420e-afb2-77c6be2a1337,Psychiatry and Clinical Neurosciences,,0019-1604
33cf9dfc-d92b-46f1-a71a-c9777810486d,Neurochemical Research,http://www.kluweronline.com/issn/0364-3190/contents,0364-3190
4872e1af-0a00-4b63-b6ca-8d4685ef46ff,Clinical Physiology and Functional Imaging,http://www.blackwell-synergy.com/servlet/useragent?code=cpf&func=showIssues,1475-0961
bfa3f31e-20a6-41a2-a221-096d7a6b6f00,Edunesia : Jurnal Ilmiah Pendidikan,,2722-5194
e9143cef-f388-4a2d-a45b-ff3122269f76,The Journal of thoracic and cardiovascular surgery,http://www.mosby.com/jtcvs,0022-5223
a75714cc-ae87-4828-a0a2-e7f8d57a5632,Frontiers in Molecular Biosciences,https://www.frontiersin.org/journals/molecular-biosciences,2296-889X
e30e44d3-eae3-43b2-8751-8028e042bb5a,ELOPE: English Language Overseas Perspectives and Enquiries,https://revije.ff.uni-lj.si/elope/,1581-8918
19e47693-2094-42c1-b333-786ddeaef505,Journal of biomechanical engineering,http://www.efluids.com/efluids/pages/j_midpages/journal_of_bio_engin.htm,0148-0731
6453188a-d7ac-4f0c-81bb-f95830c98c38,Microscopy and Microanalysis,http://journals.cambridge.org/action/displayJournal?jid=MAM,1083-0375
6afbd88d-f493-4d85-bc06-3358c00b2a1b,The Classical Review,https://www.cambridge.org/core/journals/classical-review,0009-840X
ff4eb8fa-170e-4d36-99eb-f00d794ec6e4,Social Service Review,https://www.journals.uchicago.edu/loi/ssr,0037-7961
8fdf6697-2cb7-4720-9e74-35820f383886,Growth hormone & IGF research : official journal of the Growth Hormone Research Society and the International IGF Research Society,http://www.churchillmed.com/Online/GrowthHormone/JHOME.html,1096-6374
b41df651-5d08-4d1d-afbb-0912b1374f15,International journal of oncology,https://www.spandidos-publications.com/ijo,1019-6439
e1f5c2ce-7943-45c8-a1ae-ab59984e1300,Gigiena i sanitariia,,0016-9900
7d7609a8-3ded-4de1-bc53-9c4243ae9cb9,Australian family physician,https://www.racgp.org.au/afp,0300-8495
7e8aeb35-2cc0-490d-8f28-74fc198d224a,Minnesota medicine,https://www.minnesotamedicine.com/,0026-556X
7558a17d-2143-48e9-ba5a-b694b97611f4,Israel journal of medical sciences,http://www.ima.org.il/imaj/,0021-2180
ae96519d-7cc4-4895-88fb-5a9dfeb29c2a,Journal of Cardiology Cases,https://www.journals.elsevier.com/journal-of-cardiology-cases,1878-5409
85b26477-7344-4a25-a32d-136a2f1a50ce,Neuroscience and Behavioral Physiology,http://link.springer.com/journal/11055,0097-0549
bafea2d6-9180-4058-a838-86539f02eba1,European Spine Journal,https://www.springer.com/medicine/orthopedics/journal/586,0940-6719
4607f043-7ea5-43b6-888a-2e656fbe0233,Applied Categorical Structures,https://link.springer.com/journal/10485,0927-2852
18b45ae1-2727-4c68-afd1-a9c56e174c48,Neural Regeneration Research,http://eng.med.wanfangdata.com.cn/JournalDetail.aspx?qid=zgsjzsyj-e,1673-5374
134990b4-0824-4d08-bc6b-61841a023fd4,The Journal of Maternal-Fetal & Neonatal Medicine,http://www.tandfonline.com/openurl?genre=journal&stitle=ijmf20,1476-4954
db301a7e-4c42-45f8-8b7b-f5a8bb0e083f,Int. J. Comput. Integr. Manuf.,http://www.tandfonline.com/loi/tcim20,0951-192X
9955eac7-1ec9-41ef-a69c-f68335b1abe5,Metabolism: clinical and experimental,https://www.journals.elsevier.com/metabolism,0026-0495
b2c1b9f9-1a46-4fec-ac1e-262ca2a817f7,Cytotherapy,https://www.journals.elsevier.com/cytotherapy/,1465-3249
97e7c497-a595-453f-8613-cdb2f15a49d8,"Zentralblatt fur Bakteriologie, Parasitenkunde, Infektionskrankheiten und Hygiene. 1. Abt. Medizinisch-hygienische Bakteriologie, Virusforschung und Parasitologie. Originale",,0372-8110
c20b7600-230a-4d64-b272-ecb160212146,Medical group management,,0025-7257
ea575202-fcc2-4a30-b9f9-64956e612b62,Acta biologica et medica Germanica,,0001-5318
1ddf450d-8cac-4998-b9f0-29ee0fd569b2,The Journal of the International College of Surgeons,,0096-557X
98405f8c-bfae-4f2d-a5e6-b06c63bd64d0,Harefuah,http://www.ima.org.il/harefuah/,0017-7768
9bb2417a-d37f-4ee4-b220-ce9974edbbe0,Bulletin des societes d'ophtalmologie de France,,0081-1270
480fb94c-09d2-43ea-affd-0ef19848117d,Bulletin of the New York Academy of Medicine,http://www.pubmedcentral.nih.gov/tocrender.fcgi?action=archive&journal=437#bullnyacadmed,0028-7091
b3b67888-d181-47a6-bcbd-efdd5b93d6b3,Perspective infirmiere : revue officielle de l'Ordre des infirmieres et infirmiers du Quebec,http://www.oiiq.org/publications/perspective-infirmiere,1708-1890
edb009e0-8764-47dc-ae3d-4fda473d3c32,The American journal of tropical medicine and hygiene,http://www.ajtmh.org/,0002-9637
0afa59aa-6c0d-46a7-92c8-73388f5a3c6c,Deutsche medizinische Wochenschrift,http://www.thieme.de/dmw/,0012-0472
5d506bd7-2631-4c8a-bac5-406cb4bc8d19,Kinderarztliche Praxis,,0023-1495
d6b9f8d9-590e-4d25-9f5e-efdf0130c806,Ortopediia travmatologiia i protezirovanie,http://otp-journal.com.ua/,0030-5987
74b0478a-292c-4fe3-bb2f-71f438f00cc7,Nature Reviews Neuroscience,http://www.nature.com/nrn/,1471-003X
65a4b642-f42c-430f-9ccb-00fe16741e12,Psyche,http://www.psyche.de/,0033-2623
0b4751e8-b828-449f-abdd-deb042c728ef,Pharmaceutisch weekblad,,0031-6911
f7dd0d03-7655-4543-951c-a98ab2fcb74b,Investigative Magnetic Resonance Imaging,https://i-mri.org/,2384-1095
a24fd2ce-fdea-44d3-90df-a2206e16dcab,International Journal of Public Health,http://www.springer.com/birkhauser/biosciences/journal/38,1661-8556
821a3bcf-ff02-4bd6-bddd-3d7290eb80ed,The Journal of British Studies,http://journals.cambridge.org/action/displayJournal?jid=JBR,0021-9371
97b374e3-6f09-4e9d-8468-ef344ba51ea1,Journal of the Royal Naval Medical Service,https://jrnms.com/Archive,0035-9033
f59506a8-d8bb-4101-b3d4-c4ac3ed03dad,Science,https://www.jstor.org/journal/science,0193-4511
52f29427-61a3-4d78-9e4f-e5cc54e085b6,Transactions & studies of the College of Physicians of Philadelphia,http://opacplus.bsb-muenchen.de/title/208414-4,0010-1087
fbf5ebdc-9da2-4919-88ed-107755c6f677,Heart Asia,http://heartasia.bmj.com/,1759-1104
324c87d0-1d52-4a84-8e71-3acf0d15587a,Community Mental Health Journal,https://link.springer.com/journal/10597,0010-3853
02605ee0-36de-43af-82fd-5d4653ff6b7e,Journal of Tourism Management Research,http://www.conscientiabeam.com/journal/31,2313-4178
b127dfd2-8094-49c9-8d55-fa9755d878c2,Hospital Pharmacy,https://journals.sagepub.com/loi/hpxa,0018-5787
2f653012-899b-4db2-8945-60f9304c779e,Applied Ocean Research,http://www.elsevier.com/wps/find/journaldescription.cws_home/422916/description#description,0141-1187
dadeb858-a3ad-4fc0-877e-b7b206d1b0d1,Journal of Medical Entomology,,0022-2585
fadfd72e-16e7-4c64-9cdd-9bd30c49239e,Journal of the Canadian Association of Gastroenterology,,2515-2084
e9578a7c-746c-44f1-93ad-50f99b695aaf,International Journal of General Medicine,https://www.dovepress.com/international-journal-of-general-medicine-journal,1178-7074
96ed79e9-36b2-4f58-8ef2-67296adef647,AI and Ethics,https://www.springer.com/journal/43681,2730-5953
0aed7a40-85f3-4c66-9e1b-c1556c57001b,PLoS ONE,https://journals.plos.org/plosone/,1932-6203
4a069f30-c266-44c0-be33-f1e1433b7d15,Child's Nervous System,https://www.springer.com/medicine/surgery/journal/381,0256-7040
f5982c19-deca-42dc-adf6-788a5919e1e4,Journal of the Brazilian Society of Mechanical Sciences and Engineering,https://www.scielo.br/scielo.php?lng=en&pid=1678-5878&script=sci_serial,1678-5878
44f833f0-5cb4-4b2d-a251-bdb39ee536a4,Journal of anxiety disorders,https://www.journals.elsevier.com/journal-of-anxiety-disorders/,0887-6185
995a88a2-5865-4381-9cd2-c018c783323d,The Cryosphere,https://www.the-cryosphere.net/,1994-0416
a901a976-60b4-4654-9618-9c8344491f1c,Journal of water and health,http://www.iwaponline.com/jwh/default.htm,1477-8920
b45279ec-9088-4d27-9697-4a9e81ab556a,Journal of Genocide Research,http://www.tandfonline.com/action/journalInformation?journalCode=cjgr20,1462-3528
4cf96718-6c79-4782-a4ef-a8288b2022c3,European Journal of Business and Management,https://www.iiste.org/Journals/index.php/EJBM/index,2222-1905
991ac027-22eb-471b-b604-18413ae682a6,Group Analysis,http://gaq.sagepub.com/,0533-3164
992e3995-f295-4778-a913-3fe2f227da3f,The Mathematical Gazette,https://www.cambridge.org/core/journals/mathematical-gazette,0025-5572
12fff95b-d469-49a0-84a5-4fd4696c3f28,Knowl. Based Syst.,http://www.elsevier.com/wps/find/journaldescription.cws_home/525448/description#description,0950-7051
9b4a9fc0-359f-4001-81bb-a1450dff3c6e,Dalton transactions,http://www.rsc.org/Publishing/Journals/dt/index.asp,1477-9226
99d15fdc-85e9-4627-969e-c8865824b683,VIEW Journal of European Television History and Culture,http://viewjournal.eu/,2213-0969
caa15e82-50ae-40e3-963d-06734647f46a,The Journal of African American History,"http://infotrac.galegroup.com/itw/infomark/1/1/1/purl=rc18_ITOF_0__jn+""Journal+of+African+American+History""",1548-1867
3c011c13-ca76-48a8-846d-72a14f8a326f,Total Quality Management & Business Excellence,http://www.tandfonline.com/loi/ctqm20,1478-3363
02af1b8c-6768-4f42-afd4-0eee77887a50,Archives of Disease in Childhood,https://adc.bmj.com/,0003-9888
7e6d0154-f117-4438-8ec6-ea14ba122636,Behaviour,http://www.jstor.org/journals/00057959.html,0005-7959
98ba351e-edaa-4625-97de-de4d134f4c3e,2012 International Conference on Fiber Optics and Photonics (PHOTONICS),http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-364027,2304-6732
2cdc0127-f574-4970-a7f8-cd87a6975181,Perceptual and Motor Skills,https://journals.sagepub.com/home/pms,0031-5125
9dd8bbe4-261f-451b-a270-c574526327b1,Cancer drug delivery,http://www.liebertonline.com/CBR,0732-9482
42226ffd-4597-4ea8-8cd6-b68bc7728cd0,"Colloids and surfaces. B, Biointerfaces",http://www.elsevier.com/wps/find/journaldescription.cws_home/523888/description#description,0927-7765
cb66f0d0-958c-4f1c-9758-86d4bfe89708,"Journal of speech, language, and hearing research : JSLHR",http://www.asha.org/about/publications/journal-abstracts/jslhr/,1092-4388
92860f3d-6cd0-4e2e-afe6-ae87c5e9b94f,Annals of Human Genetics,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1469-1809,0003-4800
fcf68436-815b-41ff-9912-c435ac687663,Journal of Clinical Psychology in Medical Settings,https://link.springer.com/journal/10880,1068-9583
ea61f7ab-8d9a-4ae7-ba59-3f50000c9d9c,Cardiology in the Young,https://www.cambridge.org/core/journals/cardiology-in-the-young,1047-9511
93162fed-6f4e-43ac-b14e-53eff6349bb4,Cuadernos del CLAEH,http://socialsciences.scielo.org/scielo.php?lng=en&pid=0797-6062&script=sci_serial,0797-6062
9a2ff64e-18ef-48ff-a310-41910ff8ad78,Health & Social Care in the Community,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2524,0966-0410
a162e192-cd09-45e5-8467-2c2f31bebae1,Journal of mental health,http://www.informaworld.com/smpp/title~content=t713432595~db=all,0963-8237
e3d75b3e-38ce-427e-a3f3-584d588c6a7a,"The Journal of Mental Health Training, Education and Practice",https://www.emeraldinsight.com/loi/jmhtep,1755-6228
b481bac1-d516-41b4-b947-5d7fc2569b35,Anaesthesiology intensive therapy,https://www.termedia.pl/Journal/Anaesthesiology_Intensive_Therapy-118,1642-5758
791be2d4-5c56-4b33-82a0-e4b4e1c3c03a,Clinical and Experimental Pediatrics,https://www.e-cep.org/,2713-4148
84f04a9d-f8ad-437d-ab46-cb846d9ce1c1,Pediatrics International,http://www.wiley.com/bw/journal.asp?ref=1328-8067,1328-8067
cf1b9554-455e-4565-a1ae-aa7d9a10b8ab,Journal of pediatric surgery,http://www.sciencedirect.com/science/journal/00223468,0022-3468
59e71779-6ef3-462a-a8bf-6f9a1b7ed54a,Pediatric Critical Care Medicine,http://journals.lww.com/pccmjournal,1529-7535
f0ed97d4-5d9b-4cb1-892a-ae0f91b368bc,BMC Geriatrics,http://www.biomedcentral.com/bmcgeriatr/,1471-2318
eae0d6b9-74db-4d4b-877e-7f0aebe2867d,JBJS reviews,https://journals.lww.com/jbjsjournal/pages/aboutthejournal.aspx,2329-9185
25a71dc7-cafb-40da-a773-86dec5d4d682,Cadernos de saude publica,http://cadernos.ensp.fiocruz.br/csp/index.php,0102-311X
36020338-a0e3-4eba-aa2f-78a1815fd1a6,Journal of Dental Sciences,https://www.journals.elsevier.com/journal-of-dental-sciences/,1991-7902
4502a19c-ac5e-45a7-9302-2f7b3bcdc0b7,Int. J. Appl. Earth Obs. Geoinformation,http://www.sciencedirect.com/science/journal/03032434,0303-2434
7fe84005-586f-4604-98ee-fa60fe8ae618,Journal of Clinical Medicine,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-321173,2077-0383
4c767dd1-3ca6-47ad-8c31-4e4d3fd5a8fd,BMC Women's Health,http://www.biomedcentral.com/bmcwomenshealth/,1472-6874
b609baae-9a66-4db1-af81-5b70e926c829,Journal of ultrasound in medicine : official journal of the American Institute of Ultrasound in Medicine,https://onlinelibrary.wiley.com/journal/15509613,0278-4297
4421de24-b6c7-4d82-b06c-d49c9bed6db5,Journal of obstetrics and gynaecology : the journal of the Institute of Obstetrics and Gynaecology,http://www.blackwell-synergy.com/servlet/useragent?code=jog&func=showIssues,1447-0756
20f49295-6ad9-4d39-ac66-a41cd69f0e19,Frontiers in Surgery,https://www.frontiersin.org/journals/surgery,2296-875X
bfadef3c-766f-411b-9dac-69780835ba24,Revista brasileira de ginecologia e obstetricia : revista da Federacao Brasileira das Sociedades de Ginecologia e Obstetricia,http://www.scielo.br/rbgo,0100-7203
721ed878-9136-408b-b2a3-dce27b9fa39e,Journal of Personalized Medicine,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-225205,2075-4426
91b19bbf-b6f0-46c2-bbec-6bcfb5463d4d,Molecules,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-165877,1420-3049
18977992-f8e8-4922-8c81-8230172787bb,Obstetrics and gynecology clinics of North America,http://authors.elsevier.com/JournalDetail.html?Precis=DESC&PubID=623320,0889-8545
611f3016-e211-4bf2-adfc-3b8b183314b5,Journal of reproductive immunology,https://www.journals.elsevier.com/journal-of-reproductive-immunology,0165-0378
ac4f158a-5b5a-4726-a7f2-f96593daf66e,Journal of minimally invasive gynecology,https://www.jmig.org/,1553-4650
3096eb5c-d18c-4877-94cd-28edd3a9c357,International Journal of Environmental Research and Public Health,http://www.mdpi.com/journal/ijerph/,1660-4601
9e4222ac-5a6b-41b6-a08f-5ba74c5c12a8,"European journal of obstetrics, gynecology, and reproductive biology",http://www.sciencedirect.com/science/journal/03012115,0301-2115
6fd9f442-a5e5-4ae4-ba0c-f8c608a30a50,Reproductive biomedicine online,http://www.elsevier.com/journals,1472-6483
6254b414-4c13-4cfe-aee0-2b48bcdc51e9,Land Use Policy,http://www.elsevier.com/wps/find/journaldescription.cws_home/30451/description#description,0264-8377
558a3215-8ffd-4b31-be7f-f653ca3b600d,PeerJ,http://www.peerj.com/,2167-8359
78126a6f-e060-4c16-a5f7-b9b049174996,Journal of Soil and Water Conservation,http://www.scsi.org.in/journal.html,0022-457X
2546e5d5-fbeb-4173-aeb0-97ed573a1285,Renewable Agriculture and Food Systems,https://www.cambridge.org/core/journals/renewable-agriculture-and-food-systems,1742-1705
3efe0b58-b06e-42c1-8a30-01b13201c739,Landscape Ecology,http://www.springer.com/east/home?SGWID=5-102-70-35541277-detailsPage%3Djournal|description&SHORTCUT=www.springer.com/journal/10980/about&changeHeader=true,0921-2973
8775599f-4f9a-45f0-900e-7f4de68e6843,Sustainability,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-172127,2071-1050
326674e5-1f35-49c1-98db-2fc2da49b26d,Robotics and Computer-Integrated Manufacturing,http://www.elsevier.com/wps/find/journaldescription.cws_home/704/description#description,0736-5845
2c60bff9-794b-484c-83ab-9212eff9fc5a,Metabolites,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-217885,2218-1989
838ff4ce-eb2c-46a1-b514-e3f420897469,International journal of food microbiology,https://www.journals.elsevier.com/international-journal-of-food-microbiology,0168-1605
77e3fc20-2a7a-41df-a06d-4d80d9223e04,Applied Microbiology and Biotechnology,https://www.springer.com/life+sciences/microbiology/journal/253,0175-7598
d9fc0109-f144-4b6b-b9d1-9ba45f0e1566,FEMS yeast research,https://academic.oup.com/femsyr/issue,1567-1356
b440a04a-022d-4b81-9ed7-2fc8cb1f70a1,Child abuse & neglect,http://www.elsevier.com/wps/find/journaldescription.cws_home/586/description#description,0145-2134
5c1b6b09-1246-465e-b292-b96a4e4c179c,"Journal of Toxicology and Environmental Health, Part A",http://www.catchword.com/rpsv/cw/tandf/15287394/contp1.htm,1528-7394
1dfaa555-69de-4420-8883-a43b394191ef,Toxics,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-333815,2305-6304
6a38ab1d-f5b7-4a0e-855f-0350f3eefd11,Environmental pollution,https://www.journals.elsevier.com/environmental-pollution,0269-7491
4c8a81b0-9ddf-4e32-adfe-00fdbc9f9fcc,Chemosphere,http://www.elsevier.com/locate/chemosphere,0045-6535
fb13e2e1-5b0b-42e1-bd2d-a962be02827d,Drug and Chemical Toxicology,http://www.tandfonline.com/openurl?genre=journal&stitle=idct20,0148-0545
bb036d47-4923-4bce-a638-b26b01a31bc1,The Journal of pediatrics,http://www.jped.com.br/,0021-7557
7a4a2cd2-0615-44b1-83c3-d07ad89415b4,Journal of Crohn's & colitis,http://www.ecco-jccjournal.org/aims,1873-9946
995f308d-b277-4d5d-8d5a-3bc30438c620,The American journal of medicine,https://www.amjmed.com/,0002-9343
67ec2d57-96f9-4eb6-b7a2-b1766aee610a,Yeast,http://www.interscience.wiley.com/jpages/0749-503X/,0749-503X
ae7a3201-e479-4666-8a93-3d35d6bf7cd1,Biochemistry,https://pubs.acs.org/journal/bichaw,0006-2960
2af06e1c-c45a-43d7-92d3-adfce7014142,Animal Production Science,https://www.publish.csiro.au/an,1836-0939
2d2c0349-4b4f-4695-9099-d19f36f4f312,Respiration,https://www.karger.com/Journal/Home/224278,0025-7931
3918032f-b799-423e-be9e-8d7a8da9bb5e,American Journal of Reproductive Immunology,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0897,0271-7352
72390b02-108e-40d6-a989-7293b779f864,Social science & medicine,http://www.sciencedirect.com/science/journal/00377856,0037-7856
d4a5fe3b-9c8d-4b96-a023-0fe8d2a3156b,Arthritis and rheumatism,http://www3.interscience.wiley.com/cgi-bin/jhome/76509746,0004-3591
3bf37726-f531-4b3c-99a6-b1e22ac2d23a,Journal of neurobiology,http://eu.wiley.com/WileyCDA/WileyTitle/productCd-NEU.html,0022-3034
c36994f0-6b03-4e86-9f48-6f6d2b1cc516,Electromagnetic Biology and Medicine,http://informahealthcare.com/ebm,1536-8386
d5594aad-095f-4587-802a-b011732c7100,Physics in Medicine & Biology,http://www.iop.org/EJ/journal/0031-9155,0031-9155
37f1b09a-a6af-4878-9836-fef05322a84a,Brain Communications,,2632-1297
3f7605a7-7e53-4ff7-8895-42f09a5f4355,Frontiers in Immunology,http://www.frontiersin.org/immunology,1664-3224
8dcbaea5-3cdb-48b3-9f93-45c12ca1bb91,BMC Genomics,http://www.biomedcentral.com/bmcgenomics/,1471-2164
d5e5b5e7-54b1-4f53-82fc-4853f3e71c58,medRxiv,https://www.medrxiv.org/,
3416dd37-f45d-40ed-b04e-875fcff8fa2f,Nutrients,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-169249,2072-6643
52edfc09-8d65-4876-8560-84530d7259b9,The Journal of Neuroscience,https://www.jneurosci.org/,0270-6474
31b2ea45-decb-4c4d-8e3e-683974781c91,Frontiers in Aging Neuroscience,http://www.frontiersin.org/aging_neuroscience,1663-4365
e7e098c6-0b35-437b-b685-08c74931e19a,European Journal of Population = Revue Européenne de Démographie,,
abe07b93-ae8c-4a4b-9b4f-6971f0b656c4,Scottish Journal of Political Economy,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9485,0036-9292
29c86519-a0ec-42da-8e00-c99b331ab98d,European urology oncology,https://www.journals.elsevier.com/european-urology-oncology,2588-9311
fdeb07d1-a046-4a1a-98aa-167e7f8e667a,Frontiers in Oncology,https://www.frontiersin.org/journals/oncology,2234-943X
477368e9-7a8e-475a-8c93-6d623797fd06,Multimedia Tools and Applications,https://www.springer.com/computer/information+systems+and+applications/journal/11042,1380-7501
312ca99c-9149-490d-813e-c60d5e949f65,Concurr. Comput. Pract. Exp.,http://www3.interscience.wiley.com/cgi-bin/jhome/77004395?CRETRY=1&SRETRY=0,1532-0626
228761ec-c40a-479b-8309-9dcbe9851bcd,IEEE Internet of Things Journal,https://www.ieee.org/membership-catalog/productdetail/showProductDetailPage.html?product=PER288-ELE,2327-4662
38e536b3-c893-4eab-8177-5cd8db8952e3,Telecommunication Systems,https://link.springer.com/journal/11235,1018-4864
48433268-b689-457a-8e57-36895fd4f04e,Computing,https://link.springer.com/journal/607,0010-485X
ea8ee4cd-cdca-47a5-9aac-ffc71218835e,Endocrinologia japonica,https://www.jstage.jst.go.jp/browse/endocrj1954/list/-char/en,0013-7219
e7b43e87-f462-44e0-b6a3-a7e66e14f754,The Cochrane database of systematic reviews,http://www.cochranelibrary.com/cochrane-database-of-systematic-reviews/index.html,1361-6137
69023371-3234-479f-8740-93c23fb6de77,Journal of Orthodontics,https://journals.sagepub.com/loi/JOO,0301-228X
25564909-d7a4-4642-ac87-ffe9b2565807,Advances in dental research,http://adr.sagepub.co/,0895-9374
73064ef3-c116-4d69-b91b-90e6b26387ed,Journal of dentistry,http://www.ejournalofdentistry.com/,0976-2663
5b8fa84c-8f83-422e-96c7-c3fac38103ea,BMC Oral Health,http://www.biomedcentral.com/bmcoralhealth/,1472-6831
e1f2b2ea-7393-4401-8e7b-d687d959a76f,Journal of orofacial orthopedics = Fortschritte der Kieferorthopadie : Organ/official journal Deutsche Gesellschaft fur Kieferorthopadie,,
96fa7399-a724-43de-bec7-f09a913e77da,Journal of clinical orthodontics : JCO,https://www.jco-online.com/,0022-3875
d9088a5a-8827-4f42-87bd-5d9573e62b70,IEEE Transactions on Power Electronics,http://ieeexplore.ieee.org/servlet/opac?punumber=63,0885-8993
ffaa4409-29fb-4245-a496-c51b151f9f5f,Journal of pediatric gastroenterology and nutrition,https://journals.lww.com/jpgn,0277-2116
63e2bb2d-3e51-4550-b8b2-5ba5358cf0cd,Journal of developmental and behavioral pediatrics : JDBP,http://www.jrnldbp.com/,0196-206X
84a6a8b4-8e85-48bd-b65e-a83d83f95908,Frontiers in Pharmacology,https://www.frontiersin.org/journals/pharmacology,1663-9812
